Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-05-30,0.532647,0.532647,0.503596,0.522831,974.256410211
2018-06-01,0.503596,0.528681,0.503596,0.528681,1939.4358973455
2018-06-05,0.503596,0.526797,0.484202,0.526797,12400.085469507
2018-06-07,0.526797,0.526797,0.526797,0.526797,101.8632478585
2018-06-08,0.526797,0.526797,0.526797,0.526797,96.820512816
2018-06-11,0.526797,0.528681,0.515197,0.528681,4426.5128203065
2018-06-12,0.515197,0.528681,0.515197,0.528681,269.2820512695
2018-06-13,0.515197,0.528681,0.497746,0.528681,6309.470085176
2018-06-14,0.517081,0.528681,0.497746,0.528681,5086.1025638655
2018-06-15,0.532647,0.532647,0.532647,0.532647,65.5555555525
2018-06-18,0.528681,0.532647,0.528681,0.532647,5400.7692305175
2018-06-19,0.532647,0.532647,0.49963,0.524814,4908.5982903695
2018-06-20,0.524814,0.526797,0.524814,0.526797,3797.1794870025
2018-06-21,0.522831,0.522831,0.522831,0.522831,50.427350425
2018-06-22,0.515197,0.521047,0.515197,0.521047,2202.666666564
2018-06-25,0.521047,0.522831,0.521047,0.522831,3020.5982904575
2018-06-26,0.522831,0.522831,0.522831,0.522831,249.1111110995
2018-06-27,0.521047,0.521047,0.49963,0.521047,9496.478632036
2018-06-28,0.522831,0.522831,0.522831,0.522831,137.162393156
2018-06-29,0.49963,0.521047,0.484202,0.497746,29029.008545655
2018-07-02,0.466761,0.509347,0.466761,0.503596,12309.316238742
2018-07-03,0.503596,0.553866,0.497746,0.553866,29079.43589608
2018-07-04,0.550098,0.57915,0.509347,0.530664,44108.803416747
2018-07-05,0.548115,0.565566,0.548115,0.565566,13958.29059764
2018-07-06,0.540282,0.575184,0.532647,0.555849,84836.957261003
2018-07-09,0.5733,0.5733,0.546132,0.563583,7146.564102231
2018-07-10,0.551883,0.551883,0.503596,0.536514,36575.965810261
2018-07-11,0.532647,0.534631,0.522831,0.534631,6217.6923074025
2018-07-12,0.530664,0.575184,0.530664,0.575184,60.51282051
2018-07-13,0.528681,0.532647,0.515197,0.532647,3350.393162237
2018-07-16,0.575184,0.575184,0.532647,0.532647,1553.16239309
2018-07-18,0.551883,0.551883,0.551883,0.551883,187.589743581
2018-07-19,0.550098,0.550098,0.550098,0.550098,244.068376057
2018-07-20,0.542265,0.542265,0.540282,0.542265,1172.9401708855
2018-07-23,0.542265,0.544248,0.522831,0.542265,9420.8376063985
2018-07-24,0.546132,0.546132,0.546132,0.546132,5.0427350425
2018-07-26,0.536514,0.546132,0.536514,0.546132,1837.572649487
2018-07-31,0.534631,0.575184,0.532647,0.575184,27251.948716678
2018-08-01,0.575184,0.575184,0.575184,0.575184,122.0341880285
2018-08-02,0.575184,0.575184,0.575184,0.575184,86.735042731
2018-08-03,0.575184,0.575184,0.575184,0.575184,157.333333326
2018-08-06,0.561699,0.561699,0.538398,0.559716,5436.068375815
2018-08-07,0.575184,0.575184,0.575184,0.575184,65.5555555525
2018-08-08,0.575184,0.575184,0.551883,0.561699,5263.6068373615
2018-08-09,0.561699,0.561699,0.536514,0.551883,12135.84615328
2018-08-10,0.551883,0.559716,0.522831,0.544248,8344.717948329
2018-08-13,0.544248,0.544248,0.544248,0.544248,60.51282051
2018-08-14,0.544248,0.544248,0.542265,0.542265,81.6923076885
2018-08-16,0.522831,0.542265,0.519064,0.540282,4492.068375859
2018-08-17,0.540282,0.540282,0.519064,0.540282,604.1196580915
2018-08-20,0.540282,0.540282,0.519064,0.540282,1928.341880252
2018-08-21,0.540282,0.540282,0.51133,0.522831,18145.777776932
2018-08-22,0.521047,0.521047,0.515197,0.519064,2593.982905862
2018-08-23,0.513214,0.517081,0.503596,0.513214,2913.6923075565
2018-08-24,0.491926,0.517081,0.491926,0.517081,1730.666666586
2018-08-27,0.517081,0.540282,0.507364,0.540282,15546.752136027
2018-08-28,0.540282,0.540282,0.540282,0.540282,50.427350425
2018-08-29,0.540282,0.540282,0.540282,0.540282,91.7777777735
2018-08-30,0.540282,0.540282,0.540282,0.540282,55.4700854675
2018-08-31,0.532647,0.532647,0.503596,0.509347,11425.829059296
2018-09-03,0.493909,0.532647,0.493909,0.524814,47077.965809771
2018-09-04,0.532647,0.540282,0.49963,0.515197,1156.8034187495
2018-09-05,0.515197,0.515197,0.515197,0.515197,127.076923071
2018-09-06,0.530664,0.530664,0.530664,0.530664,127.076923071
2018-09-07,0.530664,0.530664,0.49963,0.530664,1944.478632388
2018-09-10,0.530664,0.530664,0.49963,0.49963,6841.982905664
2018-09-11,0.503596,0.503596,0.493909,0.497746,14699.572648887
2018-09-12,0.503596,0.503596,0.501613,0.501613,989.3846153385
2018-09-13,0.501613,0.503596,0.501613,0.501613,746.32478629
2018-09-14,0.503596,0.503596,0.503596,0.503596,91.7777777735
2018-09-17,0.503596,0.503596,0.489992,0.501613,1787.145299062
2018-09-18,0.501613,0.501613,0.501613,0.501613,127.076923071
2018-09-19,0.501613,0.501613,0.501613,0.501613,1710.495726416
2018-09-20,0.49963,0.501613,0.488059,0.501613,1782.1025640195
2018-09-21,0.497746,0.497746,0.497746,0.497746,192.6324786235
2018-09-24,0.497746,0.497746,0.493909,0.493909,233.982905972
2018-09-25,0.491926,0.493909,0.486115,0.488059,827.00854697
2018-09-26,0.493909,0.493909,0.491926,0.491926,1421.0427349765
2018-09-27,0.493909,0.493909,0.488059,0.493909,10846.923076417
2018-09-28,0.501613,0.532647,0.49963,0.532647,21054.427349446
2018-10-01,0.532647,0.532647,0.528681,0.528681,2716.0170938905
2018-10-02,0.532647,0.551883,0.530664,0.532647,101109.86324315
2018-10-03,0.542265,0.542265,0.503596,0.503596,62447.213672303
2018-10-04,0.515197,0.515197,0.503596,0.515197,244.068376057
2018-10-05,0.542265,0.542265,0.542265,0.542265,81.6923076885
2018-10-08,0.542265,0.542265,0.542265,0.542265,55.4700854675
2018-10-09,0.542265,0.542265,0.509347,0.540282,1608.6324785575
2018-10-10,0.540282,0.540282,0.536514,0.536514,75.6410256375
2018-10-11,0.503596,0.534631,0.489992,0.489992,36098.92307524
2018-10-12,0.489992,0.51133,0.488059,0.51133,36078.75213507
2018-10-15,0.522831,0.522831,0.522831,0.522831,55.4700854675
2018-10-16,0.522831,0.522831,0.51133,0.522831,9191.897435469
2018-10-17,0.521047,0.521047,0.521047,0.521047,436.7008546805
2018-10-18,0.521047,0.521047,0.519064,0.519064,45.3846153825
2018-10-19,0.519064,0.519064,0.517081,0.517081,111.9487179435
2018-10-22,0.517081,0.517081,0.517081,0.517081,55.4700854675
2018-10-23,0.517081,0.521047,0.497746,0.521047,2264.1880340825
2018-10-24,0.534631,0.534631,0.534631,0.534631,55.4700854675
2018-10-25,0.534631,0.534631,0.532647,0.532647,964.170940126
2018-10-29,0.532647,0.532647,0.495763,0.507364,15141.31623861
2018-10-30,0.532647,0.532647,0.532647,0.532647,55.4700854675
2018-10-31,0.532647,0.532647,0.503596,0.528681,2644.410256287
2018-11-02,0.503596,0.505579,0.503596,0.505579,18070.136751294
2018-11-05,0.503596,0.503596,0.497746,0.497746,4517.2820510715
2018-11-06,0.521047,0.521047,0.517081,0.517081,106.905982901
2018-11-07,0.493909,0.517081,0.493909,0.517081,16415.111110346
2018-11-08,0.517081,0.517081,0.501613,0.517081,5223.2649570215
2018-11-09,0.517081,0.517081,0.49963,0.513214,3156.752136605
2018-11-13,0.513214,0.513214,0.488059,0.49963,27511.145297863
2018-11-14,0.519064,0.519064,0.470628,0.49963,5588.3589740985
2018-11-15,0.49963,0.49963,0.49963,0.49963,456.8717948505
2018-11-16,0.49963,0.49963,0.474504,0.49963,81.6923076885
2018-11-19,0.49963,0.526797,0.497746,0.526797,71401.094013766
2018-11-20,0.530664,0.571317,0.528681,0.550098,132448.44443827
2018-11-21,0.550098,0.571317,0.550098,0.571317,33032.9401694
2018-11-22,0.577167,0.619803,0.5733,0.619803,42997.38461338
2018-11-23,0.623669,0.644888,0.623669,0.63527,52229.623929189
2018-11-26,0.637253,0.637253,0.598386,0.610086,26090.102562886
2018-11-27,0.610086,0.610086,0.584901,0.606219,6724.991452678
2018-11-28,0.604236,0.604236,0.571317,0.594618,22704.410255352
2018-11-29,0.594618,0.594618,0.565566,0.590751,532.512820488
2018-11-30,0.590751,0.610086,0.590751,0.596601,35901.247861574
2018-12-03,0.615836,0.648755,0.586785,0.633287,61000.957262114
2018-12-04,0.63527,0.63527,0.63527,0.63527,2801.743589613
2018-12-05,0.646871,0.646871,0.608202,0.610086,15551.79487107
2018-12-06,0.604236,0.604236,0.604236,0.604236,137.162393156
2018-12-07,0.602253,0.646871,0.602253,0.646871,15511.45299073
2018-12-10,0.646871,0.687623,0.646871,0.662339,57204.78632212
2018-12-11,0.662339,0.687623,0.658472,0.658472,12359.743589167
2018-12-12,0.672056,0.706858,0.672056,0.706858,8299.3333329465
2018-12-13,0.699224,0.701108,0.67979,0.697241,11410.700854169
2018-12-17,0.681773,0.681773,0.668189,0.670172,6131.96581168
2018-12-18,0.670172,0.670172,0.668189,0.670172,15420.683759965
2018-12-19,0.642905,0.695258,0.642905,0.695258,40900.615382709
2018-12-20,0.644888,0.687623,0.644888,0.687623,7380.547008203
2018-12-21,0.64112,0.745726,0.64112,0.677807,116865.38460994
2018-12-27,0.718459,0.778645,0.718459,0.776662,55493.282048695
2018-12-28,0.774679,0.797881,0.743743,0.790246,57914.803416104
2019-01-02,0.790246,0.867684,0.790246,0.867684,70086.95726169
2019-01-03,0.865701,0.865701,0.813447,0.852216,30744.547007114
2019-01-04,0.832782,0.865701,0.830898,0.865701,14034.940170286
2019-01-07,0.871452,0.950873,0.871452,0.908336,150679.94871093
2019-01-08,0.910319,0.948989,0.910319,0.929654,46361.897433736
2019-01-09,0.939371,0.958706,0.917954,0.954839,37084.273502545
2019-01-10,0.954839,0.954839,0.92192,0.929654,24252.529913399
2019-01-11,0.919937,0.92777,0.828915,0.894753,64274.700851705
2019-01-14,0.896736,0.97229,0.896736,0.96059,83933.299141387
2019-01-15,0.96059,1.0535,0.96059,1.04586,170196.34187241
2019-01-16,1.06133,1.29364,1.06133,1.25111,258785.09400503
2019-01-17,1.25894,1.33638,1.20084,1.20084,214954.64956263
2019-01-18,1.20084,1.22017,1.12717,1.17754,59208.769228009
2019-01-21,1.18914,1.25894,1.04199,1.23951,151822.63247156
2019-01-22,1.28988,1.29761,1.0885,1.13103,128509.05982307
2019-01-23,1.14263,1.22017,1.06529,1.08453,94038.940166557
2019-01-24,1.1116,1.13887,1.06529,1.08453,67980.102560934
2019-01-25,1.0885,1.09236,1.04586,1.07293,30460.136750717
2019-01-28,1.06529,1.1349,1.0535,1.0885,43773.965809925
2019-01-29,1.1116,1.19697,1.1116,1.17367,74446.905979436
2019-01-30,1.19697,1.23564,1.1349,1.13887,57315.726493055
2019-01-31,1.10396,1.1581,1.10396,1.1465,13526.632478002
2019-02-01,1.1,1.1349,1.09623,1.1349,7785.98290562
2019-02-04,1.1349,1.1349,1.09236,1.10396,9928.136751674
2019-02-05,1.1233,1.1814,1.1233,1.13887,19556.735041823
2019-02-06,1.13887,1.13887,1.0768,1.11557,30667.897434468
2019-02-07,1.1116,1.1233,1.07293,1.1233,38433.709399918
2019-02-08,1.14263,1.14263,1.06529,1.08453,101297.45298673
2019-02-11,1.0768,1.08453,1.06529,1.08453,33388.957263401
2019-02-12,1.08453,1.1233,1.08076,1.10396,16877.025640239
2019-02-14,1.08453,1.08453,1.04973,1.08453,37961.70939994
2019-02-15,1.08453,1.08453,1.03426,1.06529,26470.324785091
2019-02-18,1.06906,1.08453,1.03803,1.0768,20647.98290502
2019-02-19,1.03803,1.08453,1.03803,1.08453,5345.29914505
2019-02-20,1.0768,1.0768,1.03039,1.0768,10532.256409765
2019-02-21,1.0768,1.0768,1.02643,1.04199,12202.410255841
2019-02-22,1.04973,1.04973,0.979925,0.987758,25556.58119539
2019-02-25,0.983891,0.983891,0.890886,0.914186,194819.00853793
2019-02-26,0.904469,0.904469,0.887019,0.898719,25114.837605667
2019-02-27,0.929654,1.02256,0.923804,1.02256,38144.256408478
2019-02-28,1.04586,1.06133,0.987758,1.02256,13740.444443804
2019-03-01,1.06133,1.09623,1.01483,1.08076,26110.273503056
2019-03-04,1.09623,1.1233,0.987758,1.02643,18080.222221379
2019-03-05,0.97229,1.04199,0.968324,1.01096,3797.1794870025
2019-03-06,1.04199,1.10396,1.04199,1.04586,13689.00854637
2019-03-07,1.04586,1.04586,0.999358,1.03803,50860.017091646
2019-03-08,1.0768,1.08453,0.97229,1.01483,36920.888887168
2019-03-11,0.987758,1.01096,0.968324,1.01096,18993.96581108
2019-03-12,1.00709,1.02256,0.991525,1.01879,5101.230768993
2019-03-13,1.02643,1.02643,0.987758,1.02643,9171.726495299
2019-03-14,1.01879,1.01879,0.983891,0.995492,7370.461538118
2019-03-15,0.97229,0.995492,0.96059,0.968324,24409.863246725
2019-03-18,0.958706,0.964457,0.948989,0.964457,20013.606836674
2019-03-19,0.964457,0.995492,0.964457,0.987758,8532.30769191
2019-03-20,0.987758,0.991525,0.964457,0.983891,6684.649572338
2019-03-21,0.968324,0.968324,0.910319,0.96644,31855.965810481
2019-03-22,0.964457,0.968324,0.962573,0.968324,2558.6837605645
2019-03-25,0.968324,0.968324,0.968324,0.968324,86.735042731
2019-03-26,0.968324,0.968324,0.96644,0.968324,2202.666666564
2019-03-27,0.968324,0.968324,0.964457,0.964457,4274.222222023
2019-03-28,0.964457,0.999358,0.962573,0.999358,18978.837605953
2019-03-29,0.999358,1.04199,0.999358,1.00709,29754.153844767
2019-04-01,1.00709,1.1116,1.00709,1.1116,104662.9743541
2019-04-02,1.14263,1.14263,1.03039,1.03426,56036.888886277
2019-04-03,1.04973,1.06529,1.04973,1.06529,2689.7948716695
2019-04-04,1.06529,1.13887,1.02256,1.1233,38418.58119479
2019-04-05,1.1233,1.12717,1.08453,1.1233,10187.333332858
2019-04-08,1.11943,1.11943,1.11943,1.11943,1030.735042687
2019-04-09,1.11557,1.19697,1.11557,1.19697,42443.692305714
2019-04-10,1.18914,1.2163,1.1349,1.1814,44850.085467995
2019-04-11,1.16207,1.21244,1.12717,1.1581,28429.931622606
2019-04-12,1.13887,1.20084,1.10396,1.12717,15126.188033483
2019-04-15,1.1233,1.1233,1.0535,1.09236,45991.760681617
2019-04-16,1.10783,1.10783,1.08076,1.08076,5690.222221957
2019-04-17,1.10783,1.10783,1.06529,1.09623,3877.8632476825
2019-04-18,1.09623,1.1349,1.09623,1.11943,16065.145298396
2019-04-23,1.1116,1.1116,1.09623,1.09623,3451.247863087
2019-04-24,1.09623,1.10396,1.08453,1.10396,17440.80341799
2019-04-25,1.1116,1.1233,1.10396,1.1233,14237.658118994
2019-04-26,1.1233,1.13887,1.09623,1.1116,1730.666666586
2019-04-29,1.11943,1.11943,1.11943,1.11943,4375.076922873
2019-04-30,1.12717,1.12717,1.09623,1.1116,7203.042734707
2019-05-02,1.0768,1.10396,1.0535,1.1,14202.358973697
2019-05-06,1.10396,1.10396,1.04586,1.08076,12420.256409677
2019-05-14,1.0535,1.0535,1.04586,1.04586,3867.7777775975
2019-05-15,1.02643,1.02643,1.01879,1.01879,649.504273474
2019-05-16,1.01483,1.01483,0.914186,0.964457,1188.068376013
2019-05-17,0.964457,0.964457,0.912203,0.964457,1771.008546926
2019-05-20,0.912203,0.912203,0.898719,0.912203,8994.222221803
2019-05-21,0.96059,1.0535,0.96059,1.01483,57665.692305004
2019-05-22,1.01483,1.11557,1.00709,1.0535,38982.358972542
2019-05-23,1.0535,1.1581,1.0535,1.1581,59340.888886123
2019-05-24,1.16207,1.16207,1.06529,1.13103,14120.666666008
2019-05-27,1.13103,1.193,1.06529,1.16207,24409.863246725
2019-05-28,1.16207,1.1814,1.10783,1.16207,4644.3589741425
2019-05-29,1.14263,1.1465,1.09236,1.09236,20562.256409298
2019-05-30,1.0535,1.16207,1.0535,1.10396,23414.427349336
2019-05-31,1.06529,1.10396,1.06529,1.10396,11521.641025104
2019-06-03,1.16593,1.16593,1.06133,1.09236,1644.9401708635
2019-06-04,1.06133,1.1,1.06133,1.1,4719.99999978
2019-06-05,1.06906,1.1,1.03039,1.09623,13705.145298506
2019-06-06,1.04586,1.09623,1.04586,1.09623,6334.6837603885
2019-06-07,1.05746,1.09623,1.01483,1.09623,7196.991452656
2019-06-10,1.07293,1.11943,1.07293,1.1116,3076.068375925
2019-06-11,1.1116,1.1116,1.1116,1.1116,10.085470085
2019-06-12,1.06529,1.11943,1.06133,1.11943,6577.743589437
2019-06-13,1.1116,1.1116,1.10783,1.10783,10.085470085
2019-06-14,1.10396,1.10396,1.02643,1.06529,9568.0854696395
2019-06-17,1.03039,1.06133,1.02256,1.04199,3395.7777776195
2019-06-18,1.03039,1.04973,0.979925,1.01879,36830.119656403
2019-06-19,0.995492,1.02643,0.995492,1.02643,2116.9401708415
2019-06-21,0.987758,1.03039,0.987758,1.02643,2212.752136649
2019-06-24,1.02643,1.03039,0.987758,1.03039,2964.1196579815
2019-06-25,1.03039,1.03039,1.03039,1.03039,1050.905982857
2019-06-26,1.02643,1.02643,1.02643,1.02643,10.085470085
2019-06-27,1.02643,1.0535,0.995492,1.0535,14694.529913845
2019-06-28,1.0535,1.1233,1.0535,1.1233,19491.179486271
2019-07-01,1.10396,1.1233,1.10396,1.11557,4242.9572647595
2019-07-02,1.09623,1.1233,1.08076,1.1,1979.7777776855
2019-07-03,1.1,1.12717,1.01483,1.1233,18085.264956422
2019-07-04,1.1233,1.1233,1.06133,1.09623,22130.547007515
2019-07-05,1.0768,1.11557,1.0768,1.11557,9146.5128200865
2019-07-08,1.08076,1.11557,1.04586,1.0885,13258.358973741
2019-07-09,1.06906,1.0885,1.06906,1.0885,1314.1367520755
2019-07-10,1.10783,1.10783,1.08453,1.0885,334.837606822
2019-07-11,1.09236,1.09236,1.04973,1.0885,1598.5470084725
2019-07-12,1.07293,1.07293,1.05746,1.07293,1629.811965736
2019-07-15,1.11557,1.11557,1.04586,1.0885,3487.555555393
2019-07-16,1.08453,1.11557,1.05746,1.1116,38930.923075108
2019-07-17,1.1233,1.12717,1.09623,1.12717,48793.50427123
2019-07-18,1.11943,1.11943,1.06529,1.1,23800.700853591
2019-07-19,1.10396,1.10396,1.08076,1.09623,3487.555555393
2019-07-22,1.09623,1.1,1.09623,1.1,2222.837606734
2019-07-23,1.1,1.1,1.09623,1.1,11369.35042682
2019-07-24,1.09623,1.1116,1.08453,1.1116,3171.8803417325
2019-07-25,1.10783,1.10783,1.08453,1.10396,1700.410256331
2019-07-26,1.10396,1.10396,1.06906,1.10396,6821.811965494
2019-07-29,1.10396,1.12717,1.10396,1.12717,81989.829056007
2019-07-30,1.12717,1.22791,1.08453,1.2163,156903.69230038
2019-07-31,1.23951,1.23951,1.1698,1.2163,23241.965810882
2019-08-01,1.16207,1.22404,1.16207,1.22404,31049.128203681
2019-08-02,1.1814,1.22791,1.17754,1.21244,4314.564102363
2019-08-05,1.17754,1.27818,1.16207,1.27818,20409.965811014
2019-08-06,1.27818,1.49125,1.27818,1.42928,84283.264953336
2019-08-07,1.42155,1.48749,1.34798,1.39061,38073.658117883
2019-08-08,1.35958,1.39061,1.27818,1.34015,41723.589741645
2019-08-09,1.34015,1.38665,1.20847,1.27054,106754.70084972
2019-08-12,1.25894,1.28214,1.21244,1.27441,25267.12820395
2019-08-13,1.26657,1.27818,1.2163,1.25894,23109.846152769
2019-08-14,1.22017,1.25894,1.22017,1.25111,9405.709401271
2019-08-16,1.23564,1.25497,1.1581,1.20084,43088.153844145
2019-08-19,1.19697,1.22017,1.1465,1.19697,20485.606836652
2019-08-20,1.193,1.193,1.1116,1.1581,17196.735041933
2019-08-21,1.13887,1.14263,1.0768,1.0768,27389.111109834
2019-08-22,1.06529,1.15047,1.06529,1.10396,45794.085467951
2019-08-23,1.11943,1.1233,1.06906,1.1233,12557.418802833
2019-08-26,1.13887,1.13887,1.0768,1.12717,1223.3675213105
2019-08-27,1.09236,1.12717,1.09236,1.12717,40.34188034
2019-08-28,1.10396,1.12717,1.08453,1.11557,15963.282050538
2019-08-29,1.0885,1.15047,1.0885,1.15047,24287.829058697
2019-08-30,1.15047,1.16207,1.0885,1.1581,23029.162392089
2019-09-02,1.1581,1.23564,1.1581,1.22404,23201.623930542
2019-09-03,1.22404,1.27441,1.1814,1.27441,13973.418802767
2019-09-04,1.22017,1.31308,1.22017,1.28988,15958.239315495
2019-09-05,1.28988,1.30148,1.22017,1.27818,6882.324786004
2019-09-06,1.27441,1.27441,1.22404,1.22404,6537.401709097
2019-09-09,1.3103,1.3103,1.23574,1.25537,16165.999999246
2019-09-10,1.21224,1.25934,1.20827,1.24754,6329.641025346
2019-09-11,1.2397,1.24754,1.22007,1.24754,634.3760683465
2019-09-12,1.2632,1.28284,1.228,1.27887,20647.98290502
2019-09-13,1.30643,1.35343,1.275,1.34957,54656.18803164
2019-09-16,1.32597,1.45159,1.32597,1.43583,101790.63247389
2019-09-17,1.45933,1.59279,1.45933,1.51436,94217.452987061
2019-09-18,1.51039,1.52219,1.49076,1.50642,25896.461537254
2019-09-19,1.50256,1.52219,1.43196,1.49076,25024.068374902
2019-09-20,1.45159,1.49076,1.381,1.381,29186.341878981
2019-09-23,1.40053,1.40053,1.37306,1.39666,17333.897435089
2019-09-24,1.39666,1.45546,1.36136,1.42809,52631.025638572
2019-09-25,1.45159,1.56919,1.45159,1.53786,49946.273501945
2019-09-26,1.54569,1.64772,1.54182,1.63988,60036.786321988
2019-09-27,1.64772,1.75361,1.61242,1.69085,84958.991449031
2019-09-30,1.74191,1.91454,1.74191,1.8949,181231.86323942
2019-10-01,1.90274,1.9183,1.72615,1.72615,127412.76922483
2019-10-02,1.72615,1.78108,1.62808,1.72228,41926.307690353
2019-10-03,1.72228,1.72228,1.56532,1.65942,99780.598285947
2019-10-04,1.63988,1.85961,1.60459,1.82421,53006.205125734
2019-10-07,1.86347,1.9538,1.72615,1.72615,61133.076920227
2019-10-08,1.69481,1.77711,1.69085,1.77324,16008.66666592
2019-10-09,1.9067,1.9067,1.74588,1.80468,16095.401708651
2019-10-10,1.80468,1.89877,1.79288,1.89877,18770.068375193
2019-10-11,1.89877,1.89877,1.80854,1.80854,23607.059827959
2019-10-14,1.84384,2.09876,1.80071,1.84384,158781.60683021
2019-10-15,1.88301,1.92227,1.84384,1.91454,18521.965811102
2019-10-16,1.9067,2.04988,1.88301,2.04006,71787.367518021
2019-10-17,2.04006,2.0596,1.98117,2.04988,24535.931622788
2019-10-18,2.04988,2.15766,2.0009,2.09876,62863.743586813
2019-10-21,2.08914,2.2459,2.07923,2.23609,77203.264953666
2019-10-22,2.15766,2.3049,2.09876,2.14784,77268.820509219
2019-10-23,2.21656,2.21656,2.0009,2.01052,38723.162391357
2019-10-24,1.99098,2.15766,1.96163,2.13822,54813.521364966
2019-10-25,2.12831,2.19692,2.0596,2.08914,11531.726495189
2019-10-28,2.18721,2.21656,2.09876,2.21656,31668.3760669
2019-10-29,2.21656,2.3049,2.19692,2.25582,75081.282047782
2019-10-30,2.28517,2.35388,1.98117,1.98117,158461.89742851
2019-10-31,2.12831,2.29498,1.99098,2.0009,188495.41879463
2019-11-04,1.98117,2.12831,1.98117,2.10868,109698.64956754
2019-11-05,2.14784,2.29498,2.14784,2.27555,88145.999995891
2019-11-06,2.29498,2.31472,2.16757,2.23609,44418.427348357
2019-11-07,2.27555,2.27555,2.20674,2.25582,21526.427349424
2019-11-08,2.26564,2.28517,2.20674,2.2459,14400.034187363
2019-11-12,2.23609,2.23609,2.09876,2.11849,72162.547005183
2019-11-13,2.11849,2.11849,2.01052,2.09876,40520.393160504
2019-11-14,2.08914,2.08914,1.98117,2.0009,30759.675212241
2019-11-15,1.97135,2.09876,1.85177,2.08914,173678.85469276
2019-11-18,2.13822,2.2459,2.10868,2.17739,76436.769227206
2019-11-19,2.16757,2.16757,1.88301,1.99098,127062.80341288
2019-11-20,2.01052,2.02033,1.91454,2.02033,31749.05982758
2019-11-21,1.98117,2.04006,1.98117,2.01052,2786.6153844855
2019-11-22,2.01052,2.09876,1.94983,2.07923,20085.213674277
2019-11-25,2.08914,2.25582,2.04988,2.20674,81781.059825248
2019-11-26,2.20674,2.25582,2.11849,2.15766,41611.641023701
2019-11-27,2.16757,2.16757,2.04006,2.04006,30013.350425951
2019-11-28,2.0009,2.04006,1.9301,2.03025,33393.999998443
2019-11-29,2.03025,2.04988,2.03025,2.04988,3964.5982904135
2019-12-02,2.04988,2.0596,1.98117,2.02033,25596.92307573
2019-12-03,2.02033,2.02033,1.96163,1.96163,10486.871794383
2019-12-04,1.96163,2.01052,1.93407,1.97135,16257.77777702
2019-12-05,1.93804,1.96163,1.86347,1.91454,18485.658118796
2019-12-06,1.86744,1.91454,1.68302,1.80468,66934.239313119
2019-12-09,1.80468,1.83987,1.80468,1.82817,6517.230768927
2019-12-10,1.83611,1.83611,1.78504,1.81251,9481.3504269085
2019-12-11,1.78108,1.81251,1.74965,1.81251,4984.239316007
2019-12-12,1.80468,1.82421,1.74191,1.82034,7086.051281721
2019-12-13,1.82034,1.82034,1.72615,1.79288,30535.777776354
2019-12-16,1.79288,1.79288,1.73011,1.77711,20582.427349468
2019-12-17,1.76541,1.91454,1.74588,1.89877,32510.512818997
2019-12-18,1.8949,1.8949,1.77711,1.82421,15613.316238588
2019-12-19,1.83987,1.84384,1.79288,1.79288,5055.8461536105
2019-12-20,1.79288,1.79288,1.73011,1.73011,45422.940168823
2019-12-23,1.72615,1.73398,1.60855,1.70265,80557.692303937
2019-12-27,1.66735,1.70651,1.66735,1.69878,17730.25640943
2019-12-30,1.70265,1.74965,1.68688,1.68688,50224.632476291
2020-01-02,1.67518,1.81638,1.67122,1.76938,26073.96581075
2020-01-03,1.78504,1.84384,1.77324,1.82421,25937.811964603
2020-01-07,1.82421,1.89094,1.77711,1.80468,58386.803416082
2020-01-08,1.84384,1.85961,1.74588,1.81251,36733.299143587
2020-01-09,1.82817,1.96163,1.76541,1.93407,59686.820510038
2020-01-10,1.9538,2.01052,1.93407,2.0009,66183.880338795
2020-01-13,2.0009,2.26564,2.0009,2.23609,148974.49571955
2020-01-14,2.27555,2.44213,2.27555,2.41278,179866.29058991
2020-01-15,2.44213,2.53047,2.42249,2.50112,102632.76922599
2020-01-16,2.52056,2.54991,2.29498,2.35388,153608.76922361
2020-01-17,2.34407,2.37341,2.28517,2.35388,107541.36751635
2020-01-20,2.37341,2.6088,2.37341,2.54029,144320.05127532
2020-01-21,2.54991,2.62853,2.45204,2.54029,101201.64102092
2020-01-22,2.62853,2.62853,2.37341,2.50112,67370.9401678
2020-01-23,2.51074,2.51074,2.41278,2.46166,29698.683759299
2020-01-24,2.45204,2.58937,2.40296,2.56964,130818.63247253
2020-01-27,2.62853,2.68723,2.45204,2.45204,55966.290595682
2020-01-28,2.49121,2.58937,2.38323,2.51074,53189.760681281
2020-01-29,2.52056,2.57945,2.46166,2.47158,31516.085468616
2020-01-30,2.53047,2.53047,2.3638,2.47158,46636.222220048
2020-01-31,2.38323,2.46166,2.37341,2.39315,46388.119655957
2020-02-03,2.49121,2.64807,2.43231,2.63845,97419.589739049
2020-02-04,2.63845,2.83447,2.54991,2.77548,134412.08546382
2020-02-05,2.80503,2.94235,2.80503,2.92272,86902.461534411
2020-02-06,2.89337,3.04051,2.89337,2.94235,75959.726492186
2020-02-07,2.9128,2.99143,2.80503,2.80503,49915.008544682
2020-02-10,2.82456,2.92272,2.79521,2.84429,46987.196579006
2020-02-11,2.82456,2.82456,2.55982,2.65788,189225.60682879
2020-02-12,2.6678,2.73631,2.56964,2.70696,62406.871791963
2020-02-13,2.70696,2.74613,2.68723,2.74613,18871.931623052
